,wind_north,wind_south,solar_north,solar_south
2024-01-06 02:00:00,0.6380433857628893,0.35327005642940706,0.0,0.0
2024-01-06 03:00:00,0.2173465797036323,0.21646214021237703,0.0,0.0
2024-01-06 04:00:00,0.5156528031925149,0.4289535833847238,0.0,0.0
2024-01-06 05:00:00,0.7561925829939712,0.29805187972722347,0.0,0.0
2024-01-06 06:00:00,0.2790437903528712,0.28903090110040836,0.0,0.02634642655205326
2024-01-06 07:00:00,0.34267957968205864,0.24231525828061087,0.147763562628953,0.22756137666928306
2024-01-06 08:00:00,0.4425719438856206,0.2483264640959427,0.3190270574752031,0.3753203286096274
2024-01-06 09:00:00,0.35210289100504455,0.22881272136042136,0.43882772038878015,0.6361760270139432
2024-01-06 10:00:00,0.19502472446255453,0.22492814566411912,0.6629443145431054,0.6588943863044523
2024-01-06 11:00:00,0.4379086853433785,0.30824180107908666,0.7208810153728089,0.9216618278863085
2024-01-06 12:00:00,0.2682786820635587,0.16157196189331519,0.7692076023761171,0.9044600693399976
2024-01-06 13:00:00,0.4986631037177517,0.1475657019999458,0.7371922362746307,0.9951972456914963
2024-01-06 14:00:00,0.289710603987404,0.142835579784834,0.7777150865332195,0.9151965320220141
2024-01-06 15:00:00,0.6601143998751053,0.4597205396400872,0.5894408565220047,0.901110027879074
2024-01-06 16:00:00,0.31013624527203887,0.3081893750394298,0.6173173704341319,0.8107454084318411
2024-01-06 17:00:00,0.37931501169162307,0.28560430504038625,0.501951024927375,0.698631156121213
2024-01-06 18:00:00,0.5496518217279249,0.1494036178430286,0.3592027405101215,0.3568158563669843
2024-01-06 19:00:00,0.24299459165738116,0.3174893149398546,0.09981165899108728,0.27129458173987087
2024-01-06 20:00:00,0.46174322931309386,0.2434979502270389,0.011240836834573836,0.006557635268873702
2024-01-06 21:00:00,0.6236956522648387,0.27657197898554675,0.0,0.0
2024-01-06 22:00:00,0.18650175393829033,0.15749305328601615,0.0,0.0
2024-01-06 23:00:00,0.45531931790232005,0.2711819706141294,0.0,0.0
2024-01-07 00:00:00,0.4676803468738294,0.21362704842431932,0.0,0.0
2024-01-07 01:00:00,0.5459713585031625,0.17944928654194886,0.0,0.0
2024-01-07 02:00:00,0.2431553211048536,0.3294210358256925,0.0,0.0
2024-01-07 03:00:00,0.23062943577392445,0.10223962139196738,0.0,0.0
2024-01-07 04:00:00,0.5069891625791005,0.3124880286763827,0.0,0.0
2024-01-07 05:00:00,0.4732456287215438,0.32445901560026724,0.0,0.0
2024-01-07 06:00:00,0.4662718552884474,0.16804603468984355,0.0,0.0
2024-01-07 07:00:00,0.48066515916111224,0.1739775561317209,0.13739325555043483,0.2605137592092874
2024-01-07 08:00:00,0.32669421949979227,0.2337078341183274,0.38300356058517976,0.4220874965632978
2024-01-07 09:00:00,0.4635359823107164,0.28421402329118967,0.599497527654974,0.6593663276787675
2024-01-07 10:00:00,0.47265879873136807,0.24072490306354508,0.6280331239145579,0.73221799681163
2024-01-07 11:00:00,0.32154521503261074,0.29936664826415554,0.6799203213899236,0.8693190162876046
2024-01-07 12:00:00,0.7085641044082793,0.43230836749870755,0.7893758521209588,1.0
2024-01-07 13:00:00,0.499772865873334,0.20523872532999624,0.8469514578749573,1.0
2024-01-07 14:00:00,0.2500024031561686,0.08449240517462556,0.8109922080390958,0.9731763172241812
2024-01-07 15:00:00,0.5271809690316404,0.33860276054803295,0.8579307379451226,0.7616044216346302
2024-01-07 16:00:00,0.2824956772024677,0.4243418598377206,0.5896983075196907,0.7718790183376072
2024-01-07 17:00:00,0.5467606182979337,0.2952872385500801,0.5114034154829521,0.6251111077498555
2024-01-07 18:00:00,0.6024872645876765,0.14723553470960082,0.42455288896495674,0.42224507028289965
2024-01-07 19:00:00,0.3055955799838093,0.24362116592144753,0.25232470901597787,0.23933786203959065
2024-01-07 20:00:00,0.5732043471232142,0.1441580538238044,0.0,0.0
2024-01-07 21:00:00,0.49061506677704064,0.3202959516412624,0.0,0.0
2024-01-07 22:00:00,0.5520069517357394,0.12088136197512417,0.0,0.0
2024-01-07 23:00:00,0.7132168751346579,0.22599752356214764,0.0,0.0
2024-01-08 00:00:00,0.39294007905579803,0.1564301559762726,0.0,0.0
2024-01-08 01:00:00,0.31668787180260516,0.26954640711915945,0.0,0.0
2024-01-08 02:00:00,0.29632113201240007,0.2202297708918875,0.0,0.0
2024-01-08 03:00:00,0.3073767537114128,0.2745401489306896,0.0,0.0
2024-01-08 04:00:00,0.41818304004411294,0.2590989941022998,0.0,0.0
2024-01-08 05:00:00,0.4809210926787252,0.1581980358332522,0.0,0.0
2024-01-08 06:00:00,0.47125191635573144,0.3195516449585655,0.0,0.04194354303390137
2024-01-08 07:00:00,0.5538257838116322,0.25198737342135175,0.2522427854574865,0.1641852703197623
2024-01-08 08:00:00,0.43169858023791463,0.15801103781907322,0.4916391408140034,0.4957261744852652
2024-01-08 09:00:00,0.6477784080298261,0.4809565942262425,0.5339816356745277,0.7009937430567881
2024-01-08 10:00:00,0.39004977147053516,0.30450695527737576,0.6070720212895997,0.7361784955650145
2024-01-08 11:00:00,0.8377736714446714,0.24153788326573272,0.6703149367000658,0.855288876622266
2024-01-08 12:00:00,0.5235983986209796,0.3983843912758456,0.8908794976220015,0.9954626778707001
2024-01-08 13:00:00,0.3011746629937862,0.441045499544324,0.836437079323288,0.9406389795128556
2024-01-08 14:00:00,0.26911442174706174,0.24232899637427474,0.7375389834011881,0.9502977686267076
2024-01-08 15:00:00,0.5021191587427064,0.29160368724913943,0.7106172760052463,0.9560952157252198
2024-01-08 16:00:00,0.39622887865735096,0.15806365680536916,0.6409745118158592,0.8187118206918781
2024-01-08 17:00:00,0.5368483705700424,0.2421446635288621,0.525982174181393,0.7224996189432134
2024-01-08 18:00:00,0.5007339401422604,0.23695768322967625,0.3021260584167571,0.44242294649756864
2024-01-08 19:00:00,0.4188239595576977,0.27534664196782865,0.14730722625877665,0.1919790338424048
2024-01-08 20:00:00,0.30272923874596785,0.2901399864693643,0.0,0.0025621755826511477
2024-01-08 21:00:00,0.2025212127533489,0.3128467834884693,0.0,0.0
2024-01-08 22:00:00,0.36277105364617546,0.28062820423565915,0.0,0.0
2024-01-08 23:00:00,0.5582081156047494,0.1357896759427468,0.0,0.0
2024-01-09 00:00:00,0.46288909565407277,0.16386873045910555,0.0,0.0
2024-01-09 01:00:00,0.24391421722774395,0.20307467908684673,0.0,0.0
2024-01-09 02:00:00,0.4567521729122194,0.22949138184089116,0.0,0.0
2024-01-09 03:00:00,0.48857264099386766,0.3627928700804254,0.0,0.0
2024-01-09 04:00:00,0.2981964186043722,0.14142154234792273,0.0,0.0
2024-01-09 05:00:00,0.45383379992637135,0.22197393621614403,0.0,0.0
2024-01-09 06:00:00,0.43950634180144216,0.353016390854619,0.051988114480239093,0.0
2024-01-09 07:00:00,0.2593294893599487,0.2277276935835528,0.16093582382653573,0.21569307849615763
2024-01-09 08:00:00,0.48444313808678463,0.30375700601749644,0.37042307375321115,0.43269355371277146
2024-01-09 09:00:00,0.5148927129897773,0.2437612367404237,0.5699047669158032,0.5769014664164217
2024-01-09 10:00:00,0.5932327205108336,0.28339376676568634,0.6364586930931212,0.795942370216562
2024-01-09 11:00:00,0.5888453418397775,0.23486818665225997,0.7151265705244819,0.8305357045144895
2024-01-09 12:00:00,0.2241246288409785,0.32442198830604946,0.7896384035896556,0.9390865817864179
2024-01-09 13:00:00,0.2901012780472737,0.10320980029257049,0.8031596801925114,0.9940560618430091
2024-01-09 14:00:00,0.5080303241158411,0.22138424019435954,0.8422505796393562,0.8619502465490441
2024-01-09 15:00:00,0.5078429266713734,0.28737270870264486,0.7363170141988749,0.9394184447196651
2024-01-09 16:00:00,0.5080321869804494,0.3110849658338333,0.5982451349954784,0.6791737569756546
2024-01-09 17:00:00,1.0,0.4070107033085968,0.5511842943314746,0.6569691864036429
2024-01-09 18:00:00,0.5164086106385172,0.21861297434665639,0.4086312091119642,0.36924327462115014
2024-01-09 19:00:00,0.601109880061632,0.40566361721930133,0.1111002158240281,0.2022749994211391
2024-01-09 20:00:00,0.5738752985585225,0.191813058367247,0.07663919423840537,0.02595653234747159
2024-01-09 21:00:00,0.5284837217304118,0.39058008218767837,0.0,0.0
2024-01-09 22:00:00,0.3834846473384903,0.3394621537030513,0.0,0.0
2024-01-09 23:00:00,0.5446204171085323,0.16636958306999175,0.0,0.0
2024-01-10 00:00:00,0.31585405404636746,0.2892685809342561,0.0,0.0
2024-01-10 01:00:00,0.3962550452160019,0.2534410736558547,0.0,0.0
2024-01-10 02:00:00,0.3589733040526377,0.32112311657657394,0.0,0.0
2024-01-10 03:00:00,0.4440589571349516,0.23623749836574293,0.0,0.0
2024-01-10 04:00:00,0.7789766212280296,0.22784003464290076,0.0,0.0
2024-01-10 05:00:00,0.15168805733824103,0.39547411548535905,0.0,0.0
2024-01-10 06:00:00,0.5347168647831803,0.2486925677635066,0.018235588660424275,0.10990697597397413
2024-01-10 07:00:00,0.18987045554855547,0.3412068896282505,0.19218024467238146,0.22834353284168185
2024-01-10 08:00:00,0.3609880563585882,0.23602950870465392,0.3974382228738723,0.3347524227075827
2024-01-10 09:00:00,0.5951204257721081,0.4252309831318262,0.47044302193677284,0.6711745584905222
2024-01-10 10:00:00,0.44141983909132265,0.19073119427552454,0.6731734116839702,0.7702355622250789
2024-01-10 11:00:00,0.2701161195376073,0.19715030408435544,0.7019363208350425,0.9044642006253604
2024-01-10 12:00:00,0.324482279838008,0.4110163753206642,0.706194795759942,1.0
2024-01-10 13:00:00,0.5337174985672046,0.21407001811954862,0.7501121860446534,0.8887311021547143
2024-01-10 14:00:00,0.3222228414694327,0.4186720878255132,0.8082934213906203,0.9752547545685835
2024-01-10 15:00:00,0.46424662466429945,0.3477487151685552,0.6735016773222025,0.8804841734047844
2024-01-10 16:00:00,0.4386136122125753,0.24309968655299055,0.7059689921339065,0.8429232277683059
2024-01-10 17:00:00,0.33403778408613066,0.07723531000735803,0.5582560141589693,0.659845490025671
2024-01-10 18:00:00,0.7533694496258021,0.2566328267818903,0.41377894959569483,0.3525336429784809
2024-01-10 19:00:00,0.5268656895747049,0.26872766256241637,0.18425567614892188,0.2856522265737665
2024-01-10 20:00:00,0.12800644822836216,0.3752864305395112,0.012893080864748073,0.022476254408010685
2024-01-10 21:00:00,0.45974598344241735,0.4174093748330851,0.0,0.0
2024-01-10 22:00:00,0.332509866511745,0.19006593929469912,0.0,0.0
2024-01-10 23:00:00,0.5596428364464368,0.3386828336078922,0.0,0.0
2024-01-11 00:00:00,0.3138782951167749,0.33595155109349717,0.0,0.0
2024-01-11 01:00:00,0.41554593966164516,0.3667526057332067,0.0,0.0
2024-01-11 02:00:00,0.5085044977287486,0.3092803267057167,0.0,0.0
2024-01-11 03:00:00,0.5626196850071983,0.06516156639598522,0.0,0.0
2024-01-11 04:00:00,0.2527119448233136,0.24386909223938624,0.0,0.0
2024-01-11 05:00:00,0.3825812205055378,0.14384057800047068,0.0,0.0
2024-01-11 06:00:00,0.3615146092075366,0.23915075820035483,0.0,0.0
2024-01-11 07:00:00,0.3347570209956232,0.3574117591055516,0.22780592267292604,0.22530858913095306
2024-01-11 08:00:00,0.6975745419238446,0.2899264190796595,0.3660986640459008,0.4856250448103509
2024-01-11 09:00:00,0.49350366252582334,0.3742204221319055,0.5271571227515998,0.5627876082300638
2024-01-11 10:00:00,0.24362381273142325,0.29358672756351617,0.709880776547068,0.8507103492603006
2024-01-11 11:00:00,0.5704356979398965,0.12957874152527196,0.6904769451245598,0.8253374291960429
2024-01-11 12:00:00,0.751079835433575,0.007326634834888768,0.773635252251593,0.9353665533494744
2024-01-11 13:00:00,0.587626194964352,0.27429221166012124,0.8163335460771084,0.9528564582305155
2024-01-11 14:00:00,0.20485091098857802,0.2380186888570457,0.7331705594725236,1.0
2024-01-11 15:00:00,0.36012129495174233,0.16171676155397402,0.7113951532580933,0.8764180610749593
2024-01-11 16:00:00,0.6227930782596734,0.08934861052702442,0.6501126764977725,0.72369063233498
2024-01-11 17:00:00,0.3266059860388629,0.18593701414489128,0.48252077791834563,0.645750345804437
2024-01-11 18:00:00,0.4993293201036143,0.2399621870056846,0.4125564617805022,0.4669427886471942
2024-01-11 19:00:00,0.5489515138960805,0.3259991178628012,0.10247051907420157,0.25589773869602067
2024-01-11 20:00:00,0.2937168351449676,0.27827444364896026,0.05613856201166719,0.0
2024-01-11 21:00:00,0.42382760247241,0.4202180602094351,0.0,0.0
2024-01-11 22:00:00,0.0,0.15585092988762278,0.0,0.0
2024-01-11 23:00:00,0.27909825968153656,0.3475172246979056,0.0,0.0
2024-01-12 00:00:00,0.3958252303182905,0.26498509930630376,0.0,0.0
2024-01-12 01:00:00,0.2465429757325371,0.32972213740528944,0.0,0.0
2024-01-12 02:00:00,0.6785721486170098,0.2166037386668766,0.0,0.0
2024-01-12 03:00:00,0.21918924633316964,0.36742326238248996,0.0,0.0
2024-01-12 04:00:00,0.367703780022717,0.28977770082795523,0.0,0.0
2024-01-12 05:00:00,0.45332153962017824,0.192310726501656,0.0,0.0
2024-01-12 06:00:00,0.6499014463871818,0.25905282210211217,0.033059273740800234,0.012726715051847396
2024-01-12 07:00:00,0.21833113035034862,0.23629963909972101,0.149575317787222,0.1900092796448501
2024-01-12 08:00:00,0.6081850158505084,0.30917306005721035,0.3008865628825466,0.5176238230143446
2024-01-12 09:00:00,0.4352454121802026,0.14227755005598008,0.3947777106248642,0.6807000597916301
2024-01-12 10:00:00,0.2864841553700719,0.2573200547818615,0.5857064353537322,0.8359793239200636
2024-01-12 11:00:00,0.5030259741667551,0.2997859502583641,0.7731339270720852,0.9406746646310964
2024-01-12 12:00:00,0.463569407363285,0.26355755571273426,0.7771380434315253,1.0
2024-01-12 13:00:00,0.34367792145344533,0.3949493494323305,0.8581490440195921,0.9377818757925106
2024-01-12 14:00:00,0.44418076577576737,0.3376575024005362,0.7489487762142314,1.0
2024-01-12 15:00:00,0.3759134134980005,0.2595071453193563,0.7561304023272635,0.9066821294055851
2024-01-12 16:00:00,0.4507380548149517,0.2819241347431983,0.589590255870203,0.8449996867155759
2024-01-12 17:00:00,0.5330300542054215,0.2898217801416309,0.45051309117649524,0.6638607609778553
2024-01-12 18:00:00,0.6716129754490673,0.30058518541011336,0.3417506304355128,0.4614027626252093
2024-01-12 19:00:00,0.24803812820323717,0.07768942542697016,0.14476842159905146,0.13830969407980628
2024-01-12 20:00:00,0.7536654592257045,0.23010259541649625,0.0,0.0
2024-01-12 21:00:00,0.14089728309888927,0.11181131817408832,0.0,0.0
2024-01-12 22:00:00,0.410942688771927,0.3880833197393796,0.0,0.0
2024-01-12 23:00:00,0.521958033999951,0.25417027299313816,0.0,0.0
2024-01-13 00:00:00,0.47678847511925243,0.24176198068224597,0.0,0.0
2024-01-13 01:00:00,0.34123476698590843,0.35077580885353177,0.0,0.0
2024-01-13 02:00:00,0.40342135740540624,0.3033285553951957,0.0,0.0
2024-01-13 03:00:00,0.3606895547601726,0.14823262421228756,0.0,0.0
2024-01-13 04:00:00,0.3462349814173658,0.2540055393974714,0.0,0.0
2024-01-13 05:00:00,0.5620800095121512,0.22757937832756978,0.0,0.0
2024-01-13 06:00:00,0.4881920178537546,0.08664278678960285,0.0,0.0
2024-01-13 07:00:00,0.3307032556698994,0.19206845232648778,0.18333851798661596,0.23513923016546806
2024-01-13 08:00:00,0.5695796762739851,0.2427420434485617,0.4105249218688499,0.4131063255454259
2024-01-13 09:00:00,0.4807346230904889,0.249600982501024,0.5456321253436398,0.6096925130540682
2024-01-13 10:00:00,0.5565690127848415,0.11287293328247738,0.6864623459360655,0.8047831777133649
2024-01-13 11:00:00,0.5290840212475394,0.37626263395495585,0.7567929692416108,0.8793619622239803
2024-01-13 12:00:00,0.31029044332068667,0.25088576976106436,0.7965729676929577,0.9810074891605243
2024-01-13 13:00:00,0.3506125389294521,0.26485138331626457,0.7385527546764055,0.9240294054562846
2024-01-13 14:00:00,0.5467337357274867,0.3011602394841919,0.7874359396422227,0.9333078383438207
2024-01-13 15:00:00,0.5261952347740172,0.18228845025984114,0.7506147831884761,0.9337710462625671
2024-01-13 16:00:00,0.4315044558643753,0.3067316729634779,0.6983370834429459,0.7203218766332062
2024-01-13 17:00:00,0.45223880245531484,0.22438861104838995,0.5331062685735779,0.6857760557388838
2024-01-13 18:00:00,0.6262894293272613,0.17143752158548908,0.4091261630243177,0.4826037068826243
2024-01-13 19:00:00,0.34590398663362304,0.31844082498574816,0.12641685259678934,0.20910943718932476
2024-01-13 20:00:00,0.5167043021345032,0.41026346153038906,0.0,0.14993670527512334
2024-01-13 21:00:00,0.4043107970939134,0.33357901299879145,0.0,0.0
2024-01-13 22:00:00,0.4019875144749145,0.35339383216425135,0.0,0.0
2024-01-13 23:00:00,0.599456222757076,0.20903301499397836,0.0,0.0
2024-01-14 00:00:00,0.5593563086706445,0.10217166538345182,0.0,0.0
2024-01-14 01:00:00,0.5575703017225357,0.4109473905102816,0.0,0.0
2024-01-14 02:00:00,0.6313656773955894,0.46738512724077347,0.0,0.0
